FILE,CLASS,BMT,REPLICATE,DATA SET,CLASS2,C LEVEL,M LEVEL,VERTICES,CONNECTED EDGES,WEDGE COUNT,CLAW COUNT,MAX DEGREE
PMT9,PM,T9,9,Validation,T,90,100,500,1669,18,298,5
PMT10,PM,T10,10,Cross-validation,T,90,100,449,1526,15,243,5
PMT1,PM,T1,1,Training,T,90,125,557,1895,12,320,5
PMT2,PM,T2,2,Training,T,90,125,1312,4464,30,739,5
PMT3,PM,T3,3,Training,T,90,125,591,2019,10,333,5
PMT4,PM,T4,4,Training,T,90,125,153,516,5,86,4
PMT5,PM,T5,5,Training,T,90,125,925,3145,19,526,5
PMT6,PM,T6,6,Training,T,90,125,850,2903,15,482,5
PMT7,PM,T7,7,Validation,T,90,125,424,1463,5,227,5
PMT8,PM,T8,8,Validation,T,90,125,764,2611,16,423,5
PMT9,PM,T9,9,Validation,T,90,125,434,1463,16,244,5
PMT10,PM,T10,10,Cross-validation,T,90,125,473,1611,17,251,5
PMT1,PM,T1,1,Training,T,125,70,292,996,12,156,5
PMT2,PM,T2,2,Training,T,125,70,754,2565,17,429,5
PMT3,PM,T3,3,Training,T,125,70,506,1728,14,275,5
PMT4,PM,T4,4,Training,T,125,70,130,434,4,78,4
PMT5,PM,T5,5,Training,T,125,70,580,1987,10,326,5
PMT6,PM,T6,6,Training,T,125,70,459,1569,13,251,5
PMT7,PM,T7,7,Validation,T,125,70,311,1058,13,164,5
PMT8,PM,T8,8,Validation,T,125,70,584,1983,16,330,5
PMT9,PM,T9,9,Validation,T,125,70,283,958,12,154,5
PMT10,PM,T10,10,Cross-validation,T,125,70,296,1014,8,162,5
PMT1,PM,T1,1,Training,T,125,100,284,964,12,155,5
PMT2,PM,T2,2,Training,T,125,100,742,2523,17,421,5
PMT3,PM,T3,3,Training,T,125,100,478,1632,12,262,5
PMT4,PM,T4,4,Training,T,125,100,122,410,6,66,4
PMT5,PM,T5,5,Training,T,125,100,541,1850,12,303,5
PMT6,PM,T6,6,Training,T,125,100,464,1581,10,263,5
PMT7,PM,T7,7,Validation,T,125,100,291,1008,4,152,5
PMT8,PM,T8,8,Validation,T,125,100,481,1630,16,266,5
PMT9,PM,T9,9,Validation,T,125,100,261,877,12,146,5
PMT10,PM,T10,10,Cross-validation,T,125,100,233,799,7,121,5
PMT1,PM,T1,1,Training,T,125,125,283,966,11,152,5
PMT2,PM,T2,2,Training,T,125,125,729,2476,16,417,5
PMT3,PM,T3,3,Training,T,125,125,440,1492,12,247,5
PMT4,PM,T4,4,Training,T,125,125,101,346,4,50,4
PMT5,PM,T5,5,Training,T,125,125,522,1780,12,295,5
PMT6,PM,T6,6,Training,T,125,125,573,1926,19,338,5
PMT7,PM,T7,7,Validation,T,125,125,264,907,4,143,5
PMT8,PM,T8,8,Validation,T,125,125,481,1636,17,259,5
PMT9,PM,T9,9,Validation,T,125,125,257,861,12,146,5
PMT10,PM,T10,10,Cross-validation,T,125,125,252,862,9,129,5
PMT1,PM,T1,1,Training,T,175,70,153,520,7,80,5
PMT2,PM,T2,2,Training,T,175,70,433,1458,12,256,5
PMT3,PM,T3,3,Training,T,175,70,387,1319,15,204,5
PMT4,PM,T4,4,Training,T,175,70,81,265,4,51,4
PMT5,PM,T5,5,Training,T,175,70,371,1271,9,203,5
PMT6,PM,T6,6,Training,T,175,70,241,818,7,137,5
PMT7,PM,T7,7,Validation,T,175,70,1218,4014,102,746,5
PMT8,PM,T8,8,Validation,T,175,70,325,1105,10,178,5
PMT9,PM,T9,9,Validation,T,175,70,170,570,8,97,5
PMT10,PM,T10,10,Cross-validation,T,175,70,96,327,5,48,5
PMT1,PM,T1,1,Training,T,175,100,151,512,7,80,5
PMT2,PM,T2,2,Training,T,175,100,427,1440,12,250,5
PMT3,PM,T3,3,Training,T,175,100,363,1237,12,195,5
PMT4,PM,T4,4,Training,T,175,100,77,254,5,44,4
PMT5,PM,T5,5,Training,T,175,100,336,1145,11,184,5
PMT6,PM,T6,6,Training,T,175,100,239,809,3,145,5
PMT7,PM,T7,7,Validation,T,175,100,192,673,4,90,5
PMT8,PM,T8,8,Validation,T,175,100,317,1077,10,173,5
PMT9,PM,T9,9,Validation,T,175,100,148,491,8,87,5
PMT10,PM,T10,10,Cross-validation,T,175,100,95,323,5,48,5
PMT1,PM,T1,1,Training,T,175,125,160,540,7,88,5
PMT2,PM,T2,2,Training,T,175,125,426,1438,12,248,5
PMT3,PM,T3,3,Training,T,175,125,410,1400,11,230,5
PMT4,PM,T4,4,Training,T,175,125,69,236,3,35,5
PMT5,PM,T5,5,Training,T,175,125,321,1091,10,179,5
PMT6,PM,T6,6,Training,T,175,125,610,2030,9,405,5
PMT7,PM,T7,7,Validation,T,175,125,172,600,4,82,5
PMT8,PM,T8,8,Validation,T,175,125,330,1131,12,169,5
PMT9,PM,T9,9,Validation,T,175,125,144,476,8,86,5
PMT10,PM,T10,10,Cross-validation,T,175,125,179,604,14,89,5
PPB1,PP,B1,1,Training,B,90,70,6099,21223,5,3292,5
PPB2,PP,B2,2,Training,B,90,70,3483,12159,0,1832,5
PPB3,PP,B3,3,Training,B,90,70,4390,15281,5,2355,5
PPB4,PP,B4,4,Training,B,90,70,3113,10860,1,1650,5
PPB5,PP,B5,5,Training,B,90,70,2565,9018,5,1291,5
PPB6,PP,B6,6,Training,B,90,70,3440,12041,1,1791,5
PPB7,PP,B7,7,Validation,B,90,70,3491,12215,0,1836,5
PPB8,PP,B8,8,Validation,B,90,70,2649,9235,0,1419,5
PPB9,PP,B9,9,Validation,B,90,70,2140,7517,2,1088,5
PPB10,PP,B10,10,Cross-validation,B,90,70,3607,12584,2,1907,5
PPB1,PP,B1,1,Training,B,90,100,6060,21059,6,3295,5
PPB2,PP,B2,2,Training,B,90,100,3439,12002,0,1812,5
PPB3,PP,B3,3,Training,B,90,100,4382,15246,5,2358,5
PPB4,PP,B4,4,Training,B,90,100,3110,10849,1,1649,5
PPB5,PP,B5,5,Training,B,90,100,2554,8984,0,1290,5
PPB6,PP,B6,6,Training,B,90,100,3486,12204,6,1809,5
PPB7,PP,B7,7,Validation,B,90,100,3471,12147,0,1824,5
PPB8,PP,B8,8,Validation,B,90,100,2649,9232,0,1422,5
PPB9,PP,B9,9,Validation,B,90,100,2139,7514,2,1088,5
PPB10,PP,B10,10,Cross-validation,B,90,100,3588,12514,2,1898,5
PPB1,PP,B1,1,Training,B,90,125,5648,19675,3,3030,5
PPB2,PP,B2,2,Training,B,90,125,3375,11798,0,1762,5
PPB3,PP,B3,3,Training,B,90,125,4361,15150,5,2367,5
PPB4,PP,B4,4,Training,B,90,125,3111,10854,1,1648,5
PPB5,PP,B5,5,Training,B,90,125,2501,8799,0,1259,5
PPB6,PP,B6,6,Training,B,90,125,3340,11676,0,1755,5
PPB7,PP,B7,7,Validation,B,90,125,3342,11704,0,1745,5
PPB8,PP,B8,8,Validation,B,90,125,2533,8828,0,1358,5
PPB9,PP,B9,9,Validation,B,90,125,2126,7470,2,1080,5
PPB10,PP,B10,10,Cross-validation,B,90,125,3326,11620,2,1744,5
PPB1,PP,B1,1,Training,B,125,70,5819,20257,7,3123,5
PPB2,PP,B2,2,Training,B,125,70,3434,11944,0,1847,5
PPB3,PP,B3,3,Training,B,125,70,3593,12417,8,2004,5
PPB4,PP,B4,4,Training,B,125,70,3072,10692,1,1654,5
PPB5,PP,B5,5,Training,B,125,70,2545,8940,1,1295,5
PPB6,PP,B6,6,Training,B,125,70,3414,11913,1,1808,5
PPB7,PP,B7,7,Validation,B,125,70,3517,12307,0,1844,5
PPB8,PP,B8,8,Validation,B,125,70,2636,9202,0,1404,5
PPB9,PP,B9,9,Validation,B,125,70,2102,7358,1,1093,5
PPB10,PP,B10,10,Cross-validation,B,125,70,3614,12593,1,1928,5
PPB1,PP,B1,1,Training,B,125,100,5734,19943,6,3093,5
PPB2,PP,B2,2,Training,B,125,100,3390,11798,0,1816,5
PPB3,PP,B3,3,Training,B,125,100,3586,12387,8,2005,5
PPB4,PP,B4,4,Training,B,125,100,3069,10681,1,1653,5
PPB5,PP,B5,5,Training,B,125,100,2544,8929,1,1301,5
PPB6,PP,B6,6,Training,B,125,100,3403,11893,0,1789,5
PPB7,PP,B7,7,Validation,B,125,100,3491,12216,0,1829,5
PPB8,PP,B8,8,Validation,B,125,100,2623,9156,0,1398,5
PPB9,PP,B9,9,Validation,B,125,100,2101,7355,1,1093,5
PPB10,PP,B10,10,Cross-validation,B,125,100,3582,12487,1,1904,5
PPB1,PP,B1,1,Training,B,125,125,5443,18971,5,2903,5
PPB2,PP,B2,2,Training,B,125,125,3326,11579,0,1779,5
PPB3,PP,B3,3,Training,B,125,125,3563,12290,8,2011,5
PPB4,PP,B4,4,Training,B,125,125,3066,10673,1,1649,5
PPB5,PP,B5,5,Training,B,125,125,2507,8803,1,1276,5
PPB6,PP,B6,6,Training,B,125,125,3318,11606,0,1732,5
PPB7,PP,B7,7,Validation,B,125,125,3376,11809,0,1769,5
PPB8,PP,B8,8,Validation,B,125,125,2516,8793,0,1331,5
PPB9,PP,B9,9,Validation,B,125,125,2088,7310,1,1086,5
PPB10,PP,B10,10,Cross-validation,B,125,125,3311,11591,1,1715,5
PPB1,PP,B1,1,Training,B,175,70,5378,18637,10,2943,5
PPB2,PP,B2,2,Training,B,175,70,3302,11416,5,1830,5
PPB3,PP,B3,3,Training,B,175,70,2686,9218,10,1540,5
PPB4,PP,B4,4,Training,B,175,70,2979,10336,2,1627,5
PPB5,PP,B5,5,Training,B,175,70,2527,8846,3,1311,5
PPB6,PP,B6,6,Training,B,175,70,3440,11978,3,1830,5
PPB7,PP,B7,7,Validation,B,175,70,3565,12476,0,1857,5
PPB8,PP,B8,8,Validation,B,175,70,2553,8857,0,1408,5
PPB9,PP,B9,9,Validation,B,175,70,1956,6848,2,1008,5
PPB10,PP,B10,10,Cross-validation,B,175,70,3607,12536,4,1940,5
PPB1,PP,B1,1,Training,B,175,100,5305,18360,10,2922,5
PPB2,PP,B2,2,Training,B,175,100,3258,11262,2,1812,5
PPB3,PP,B3,3,Training,B,175,100,2686,9213,10,1544,5
PPB4,PP,B4,4,Training,B,175,100,2974,10317,2,1625,5
PPB5,PP,B5,5,Training,B,175,100,2528,8847,3,1314,5
PPB6,PP,B6,6,Training,B,175,100,3430,11952,2,1820,5
PPB7,PP,B7,7,Validation,B,175,100,3547,12417,0,1844,5
PPB8,PP,B8,8,Validation,B,175,100,2549,8829,0,1419,5
PPB9,PP,B9,9,Validation,B,175,100,1955,6845,2,1008,5
PPB10,PP,B10,10,Cross-validation,B,175,100,3499,12172,4,1867,5
PPB1,PP,B1,1,Training,B,175,125,5078,17637,8,2748,5
PPB2,PP,B2,2,Training,B,175,125,3153,10919,1,1737,5
PPB3,PP,B3,3,Training,B,175,125,2668,9141,10,1544,5
PPB4,PP,B4,4,Training,B,175,125,2996,10387,6,1639,5
PPB5,PP,B5,5,Training,B,175,125,2513,8798,2,1303,5
PPB6,PP,B6,6,Training,B,175,125,3354,11703,2,1763,5
PPB7,PP,B7,7,Validation,B,175,125,3424,11984,0,1779,5
PPB8,PP,B8,8,Validation,B,175,125,2469,8544,0,1381,5
PPB9,PP,B9,9,Validation,B,175,125,1942,6799,2,1002,5
PPB10,PP,B10,10,Cross-validation,B,175,125,3297,11495,2,1739,5
PPM1,PP,M1,1,Training,M,90,70,5436,18965,2,2874,5
PPM2,PP,M2,2,Training,M,90,70,6457,22543,8,3387,5
PPM3,PP,M3,3,Training,M,90,70,3657,12764,3,1919,5
PPM4,PP,M4,4,Training,M,90,70,3337,11668,5,1730,5
PPM5,PP,M5,5,Training,M,90,70,5562,19240,14,3049,5
PPM6,PP,M6,6,Training,M,90,70,3002,10519,2,1547,5
PPM7,PP,M7,7,Validation,M,90,70,5603,19580,2,2929,5
PPM8,PP,M8,8,Validation,M,90,70,4565,15983,4,2368,5
PPM9,PP,M9,9,Validation,M,90,70,6333,22067,4,3378,5
PPM10,PP,M10,10,Cross-validation,M,90,70,5421,18846,16,2905,5
PPM1,PP,M1,1,Training,M,90,100,5436,18965,2,2874,5
PPM2,PP,M2,2,Training,M,90,100,6464,22569,10,3388,5
PPM3,PP,M3,3,Training,M,90,100,3657,12764,3,1919,5
PPM4,PP,M4,4,Training,M,90,100,3337,11668,5,1730,5
PPM5,PP,M5,5,Training,M,90,100,5436,18815,15,2967,5
PPM6,PP,M6,6,Training,M,90,100,2998,10507,1,1545,5
PPM7,PP,M7,7,Validation,M,90,100,5568,19461,2,2909,5
PPM8,PP,M8,8,Validation,M,90,100,4505,15743,3,2357,5
PPM9,PP,M9,9,Validation,M,90,100,6324,22036,4,3376,5
PPM10,PP,M10,10,Cross-validation,M,90,100,5466,18987,23,2932,5
PPM1,PP,M1,1,Training,M,90,125,5406,18868,2,2853,5
PPM2,PP,M2,2,Training,M,90,125,6350,22165,8,3330,5
PPM3,PP,M3,3,Training,M,90,125,3624,12651,3,1903,5
PPM4,PP,M4,4,Training,M,90,125,3337,11674,5,1726,5
PPM5,PP,M5,5,Training,M,90,125,3732,13016,5,1971,5
PPM6,PP,M6,6,Training,M,90,125,2997,10500,1,1548,5
PPM7,PP,M7,7,Validation,M,90,125,5507,19235,2,2891,5
PPM8,PP,M8,8,Validation,M,90,125,4347,15184,2,2279,5
PPM9,PP,M9,9,Validation,M,90,125,6188,21533,4,3325,5
PPM10,PP,M10,10,Cross-validation,M,90,125,5415,18830,15,2900,5
PPM1,PP,M1,1,Training,M,125,70,5291,18473,3,2774,5
PPM2,PP,M2,2,Training,M,125,70,6187,21585,10,3254,5
PPM3,PP,M3,3,Training,M,125,70,3501,12208,4,1843,5
PPM4,PP,M4,4,Training,M,125,70,3089,10759,7,1637,5
PPM5,PP,M5,5,Training,M,125,70,4940,17003,19,2769,5
PPM6,PP,M6,6,Training,M,125,70,3039,10655,0,1553,5
PPM7,PP,M7,7,Validation,M,125,70,7049,24405,43,3878,5
PPM8,PP,M8,8,Validation,M,125,70,4360,15184,1,2337,5
PPM9,PP,M9,9,Validation,M,125,70,5912,20554,7,3182,5
PPM10,PP,M10,10,Cross-validation,M,125,70,4810,16674,16,2612,5
PPM1,PP,M1,1,Training,M,125,100,5279,18428,3,2771,5
PPM2,PP,M2,2,Training,M,125,100,6135,21400,10,3232,5
PPM3,PP,M3,3,Training,M,125,100,3490,12172,4,1835,5
PPM4,PP,M4,4,Training,M,125,100,3119,10849,11,1658,5
PPM5,PP,M5,5,Training,M,125,100,4882,16839,19,2705,5
PPM6,PP,M6,6,Training,M,125,100,3028,10621,2,1536,5
PPM7,PP,M7,7,Validation,M,125,100,5393,18814,2,2848,5
PPM8,PP,M8,8,Validation,M,125,100,4356,15170,2,2332,5
PPM9,PP,M9,9,Validation,M,125,100,5868,20403,5,3157,5
PPM10,PP,M10,10,Cross-validation,M,125,100,4810,16674,16,2612,5
PPM1,PP,M1,1,Training,M,125,125,5252,18331,3,2757,5
PPM2,PP,M2,2,Training,M,125,125,6044,21083,9,3182,5
PPM3,PP,M3,3,Training,M,125,125,3458,12038,8,1832,5
PPM4,PP,M4,4,Training,M,125,125,3078,10728,6,1627,5
PPM5,PP,M5,5,Training,M,125,125,3649,12676,8,1972,5
PPM6,PP,M6,6,Training,M,125,125,3027,10614,2,1539,5
PPM7,PP,M7,7,Validation,M,125,125,5338,18612,3,2827,5
PPM8,PP,M8,8,Validation,M,125,125,4204,14625,1,2263,5
PPM9,PP,M9,9,Validation,M,125,125,5710,19861,5,3067,5
PPM10,PP,M10,10,Cross-validation,M,125,125,4804,16658,15,2607,5
PPM1,PP,M1,1,Training,M,175,70,4950,17144,3,2724,5
PPM2,PP,M2,2,Training,M,175,70,5761,19979,11,3121,5
PPM3,PP,M3,3,Training,M,175,70,3212,11157,6,1726,5
PPM4,PP,M4,4,Training,M,175,70,2731,9466,9,1490,5
PPM5,PP,M5,5,Training,M,175,70,4217,14508,14,2375,5
PPM6,PP,M6,6,Training,M,175,70,2963,10356,5,1539,5
PPM7,PP,M7,7,Validation,M,175,70,5117,17763,5,2758,5
PPM8,PP,M8,8,Validation,M,175,70,4008,13882,4,2199,5
PPM9,PP,M9,9,Validation,M,175,70,5236,18072,6,2939,5
PPM10,PP,M10,10,Cross-validation,M,175,70,3782,13005,19,2137,5
PPM1,PP,M1,1,Training,M,175,100,4947,17130,4,2724,5
PPM2,PP,M2,2,Training,M,175,100,5704,19767,11,3103,5
PPM3,PP,M3,3,Training,M,175,100,3262,11318,10,1759,5
PPM4,PP,M4,4,Training,M,175,100,2728,9461,7,1487,5
PPM5,PP,M5,5,Training,M,175,100,4187,14438,15,2327,5
PPM6,PP,M6,6,Training,M,175,100,2930,10239,2,1525,5
PPM7,PP,M7,7,Validation,M,175,100,5107,17728,7,2750,5
PPM8,PP,M8,8,Validation,M,175,100,4007,13887,5,2188,5
PPM9,PP,M9,9,Validation,M,175,100,5232,18059,6,2937,5
PPM10,PP,M10,10,Cross-validation,M,175,100,3860,13273,21,2187,5
PPM1,PP,M1,1,Training,M,175,125,4934,17064,8,2725,5
PPM2,PP,M2,2,Training,M,175,125,5652,19578,8,3085,5
PPM3,PP,M3,3,Training,M,175,125,3198,11095,7,1731,5
PPM4,PP,M4,4,Training,M,175,125,2725,9454,6,1487,5
PPM5,PP,M5,5,Training,M,175,125,3302,11478,5,1776,5
PPM6,PP,M6,6,Training,M,175,125,3002,10476,2,1579,5
PPM7,PP,M7,7,Validation,M,175,125,5053,17538,6,2724,5
PPM8,PP,M8,8,Validation,M,175,125,3894,13469,4,2149,5
PPM9,PP,M9,9,Validation,M,175,125,5138,17748,5,2877,5
PPM10,PP,M10,10,Cross-validation,M,175,125,3778,12995,18,2134,5
PPT1,PP,T1,1,Training,T,90,70,3496,12078,16,1932,5
PPT2,PP,T2,2,Training,T,90,70,3848,13482,1,1989,5
PPT3,PP,T3,3,Training,T,90,70,4446,15491,4,2373,5
PPT4,PP,T4,4,Training,T,90,70,3479,12247,2,1752,5
PPT5,PP,T5,5,Training,T,90,70,3404,11754,7,1890,5
PPT6,PP,T6,6,Training,T,90,70,3466,12075,2,1840,5
PPT7,PP,T7,7,Validation,T,90,70,6339,22104,4,3356,5
PPT8,PP,T8,8,Validation,T,90,70,2672,9160,26,1526,5
PPT9,PP,T9,9,Validation,T,90,70,3910,13710,0,2024,5
PPT10,PP,T10,10,Cross-validation,T,90,70,3610,12601,0,1919,5
PPT1,PP,T1,1,Training,T,90,100,3493,12067,16,1931,5
PPT2,PP,T2,2,Training,T,90,100,3832,13432,1,1977,5
PPT3,PP,T3,3,Training,T,90,100,4424,15417,4,2359,5
PPT4,PP,T4,4,Training,T,90,100,3383,11911,0,1707,5
PPT5,PP,T5,5,Training,T,90,100,3375,11665,7,1867,5
PPT6,PP,T6,6,Training,T,90,100,3456,12039,2,1836,5
PPT7,PP,T7,7,Validation,T,90,100,6305,21983,4,3339,5
PPT8,PP,T8,8,Validation,T,90,100,2317,7992,21,1278,5
PPT9,PP,T9,9,Validation,T,90,100,3923,13765,0,2028,5
PPT10,PP,T10,10,Cross-validation,T,90,100,3612,12607,0,1921,5
PPT1,PP,T1,1,Training,T,90,125,3489,12061,16,1922,5
PPT2,PP,T2,2,Training,T,90,125,3829,13410,1,1984,5
PPT3,PP,T3,3,Training,T,90,125,4360,15178,5,2340,5
PPT4,PP,T4,4,Training,T,90,125,3309,11654,0,1667,5
PPT5,PP,T5,5,Training,T,90,125,3290,11378,7,1814,5
PPT6,PP,T6,6,Training,T,90,125,3329,11606,2,1756,5
PPT7,PP,T7,7,Validation,T,90,125,6145,21423,3,3263,5
PPT8,PP,T8,8,Validation,T,90,125,1561,5422,4,842,5
PPT9,PP,T9,9,Validation,T,90,125,3786,13262,0,1969,5
PPT10,PP,T10,10,Cross-validation,T,90,125,3604,12582,0,1915,5
PPT1,PP,T1,1,Training,T,125,70,2808,9644,15,1601,5
PPT2,PP,T2,2,Training,T,125,70,3793,13287,3,1965,5
PPT3,PP,T3,3,Training,T,125,70,4026,13924,5,2231,5
PPT4,PP,T4,4,Training,T,125,70,3412,11967,1,1764,5
PPT5,PP,T5,5,Training,T,125,70,2892,9952,10,1632,5
PPT6,PP,T6,6,Training,T,125,70,3305,11503,4,1763,5
PPT7,PP,T7,7,Validation,T,125,70,6256,21788,4,3330,5
PPT8,PP,T8,8,Validation,T,125,70,1617,5503,24,939,5
PPT9,PP,T9,9,Validation,T,125,70,3929,13742,0,2061,5
PPT10,PP,T10,10,Cross-validation,T,125,70,3641,12710,1,1922,5
PPT1,PP,T1,1,Training,T,125,100,2805,9633,15,1600,5
PPT2,PP,T2,2,Training,T,125,100,3772,13215,2,1956,5
PPT3,PP,T3,3,Training,T,125,100,4007,13855,5,2222,5
PPT4,PP,T4,4,Training,T,125,100,3365,11808,1,1735,5
PPT5,PP,T5,5,Training,T,125,100,2868,9876,8,1619,5
PPT6,PP,T6,6,Training,T,125,100,3304,11493,4,1768,5
PPT7,PP,T7,7,Validation,T,125,100,6209,21616,4,3311,5
PPT8,PP,T8,8,Validation,T,125,100,1550,5305,22,872,5
PPT9,PP,T9,9,Validation,T,125,100,3916,13696,0,2055,5
PPT10,PP,T10,10,Cross-validation,T,125,100,3643,12716,1,1924,5
PPT1,PP,T1,1,Training,T,125,125,2927,10040,16,1684,5
PPT2,PP,T2,2,Training,T,125,125,3754,13157,2,1945,5
PPT3,PP,T3,3,Training,T,125,125,3959,13671,6,2213,5
PPT4,PP,T4,4,Training,T,125,125,3305,11597,0,1708,5
PPT5,PP,T5,5,Training,T,125,125,2830,9755,8,1584,5
PPT6,PP,T6,6,Training,T,125,125,3205,11162,5,1701,5
PPT7,PP,T7,7,Validation,T,125,125,5991,20863,3,3190,5
PPT8,PP,T8,8,Validation,T,125,125,1333,4621,5,728,5
PPT9,PP,T9,9,Validation,T,125,125,3826,13362,1,2019,5
PPT10,PP,T10,10,Cross-validation,T,125,125,3635,12690,1,1918,5
PPT1,PP,T1,1,Training,T,175,70,2331,7976,18,1350,5
PPT2,PP,T2,2,Training,T,175,70,3669,12771,3,1957,5
PPT3,PP,T3,3,Training,T,175,70,3640,12571,5,2046,5
PPT4,PP,T4,4,Training,T,175,70,3377,11804,0,1786,5
PPT5,PP,T5,5,Training,T,175,70,2400,8236,10,1368,5
PPT6,PP,T6,6,Training,T,175,70,3014,10469,3,1634,5
PPT7,PP,T7,7,Validation,T,175,70,5972,20740,4,3229,5
PPT8,PP,T8,8,Validation,T,175,70,1107,3737,19,667,5
PPT9,PP,T9,9,Validation,T,175,70,3872,13519,2,2042,5
PPT10,PP,T10,10,Cross-validation,T,175,70,3559,12370,2,1926,5
PPT1,PP,T1,1,Training,T,175,100,2328,7966,18,1348,5
PPT2,PP,T2,2,Training,T,175,100,3680,12790,3,1982,5
PPT3,PP,T3,3,Training,T,175,100,3606,12443,5,2029,5
PPT4,PP,T4,4,Training,T,175,100,3348,11710,0,1765,5
PPT5,PP,T5,5,Training,T,175,100,2395,8221,9,1368,5
PPT6,PP,T6,6,Training,T,175,100,3011,10451,3,1640,5
PPT7,PP,T7,7,Validation,T,175,100,6039,20957,4,3285,5
PPT8,PP,T8,8,Validation,T,175,100,1163,3931,21,695,5
PPT9,PP,T9,9,Validation,T,175,100,3868,13519,2,2026,5
PPT10,PP,T10,10,Cross-validation,T,175,100,3615,12566,4,1951,5
PPT1,PP,T1,1,Training,T,175,125,2368,8098,21,1372,5
PPT3,PP,T3,3,Training,T,175,125,3592,12377,5,2037,5
PPT4,PP,T4,4,Training,T,175,125,3385,11797,7,1814,5
PPT5,PP,T5,5,Training,T,175,125,2511,8625,11,1434,5
PPT6,PP,T6,6,Training,T,175,125,2948,10224,4,1607,5
PPT7,PP,T7,7,Validation,T,175,125,5772,20041,3,3126,5
PPT8,PP,T8,8,Validation,T,175,125,1188,4128,6,642,5
PPT9,PP,T9,9,Validation,T,175,125,3766,13130,1,2001,5
PPT10,PP,T10,10,Cross-validation,T,175,125,3552,12345,2,1923,5
SJB1,SJ,B1,1,Training,B,90,70,1461,5038,13,808,5
SJB2,SJ,B2,2,Training,B,90,70,1458,5018,13,822,5
SJB3,SJ,B3,3,Training,B,90,70,1606,5523,15,898,5
SJB4,SJ,B4,4,Training,B,90,70,1078,3714,12,593,5
SJB5,SJ,B5,5,Training,B,90,70,1458,5008,20,803,5
SJB6,SJ,B6,6,Training,B,90,70,1532,5253,11,868,5
SJB7,SJ,B7,7,Validation,B,90,70,1742,5933,17,1030,5
SJB8,SJ,B8,8,Validation,B,90,70,1394,4810,10,767,5
SJB9,SJ,B9,9,Validation,B,90,70,1255,4311,15,707,5
SJB10,SJ,B10,10,Cross-validation,B,90,70,1541,5258,14,898,5
SJB1,SJ,B1,1,Training,B,90,100,1461,5039,13,807,5
SJB2,SJ,B2,2,Training,B,90,100,1460,5024,13,824,5
SJB3,SJ,B3,3,Training,B,90,100,1594,5479,15,894,5
SJB4,SJ,B4,4,Training,B,90,100,1126,3882,12,620,5
SJB5,SJ,B5,5,Training,B,90,100,1464,5019,20,814,5
SJB6,SJ,B6,6,Training,B,90,100,1526,5234,11,863,5
SJB7,SJ,B7,7,Validation,B,90,100,1861,6322,16,1132,5
SJB8,SJ,B8,8,Validation,B,90,100,1386,4783,10,761,5
SJB9,SJ,B9,9,Validation,B,90,100,1252,4301,15,705,5
SJB10,SJ,B10,10,Cross-validation,B,90,100,1538,5249,13,897,5
SJB1,SJ,B1,1,Training,B,90,125,1463,5046,13,809,5
SJB2,SJ,B2,2,Training,B,90,125,1428,4922,14,795,5
SJB3,SJ,B3,3,Training,B,90,125,1646,5674,10,918,5
SJB4,SJ,B4,4,Training,B,90,125,1082,3730,11,594,5
SJB5,SJ,B5,5,Training,B,90,125,1503,5194,14,813,5
SJB6,SJ,B6,6,Training,B,90,125,1530,5241,11,872,5
SJB7,SJ,B7,7,Validation,B,90,125,1701,5835,7,981,5
SJB8,SJ,B8,8,Validation,B,90,125,1381,4761,10,762,5
SJB9,SJ,B9,9,Validation,B,90,125,1252,4295,15,707,5
SJB10,SJ,B10,10,Cross-validation,B,90,125,1660,5642,14,996,5
SJB1,SJ,B1,1,Training,B,125,70,1100,3778,10,619,5
SJB2,SJ,B2,2,Training,B,125,70,1126,3868,10,642,5
SJB3,SJ,B3,3,Training,B,125,70,1221,4156,11,724,5
SJB4,SJ,B4,4,Training,B,125,70,804,2749,8,459,5
SJB5,SJ,B5,5,Training,B,125,70,1147,3916,19,649,5
SJB6,SJ,B6,6,Training,B,125,70,1150,3959,5,643,5
SJB7,SJ,B7,7,Validation,B,125,70,1209,4101,15,719,5
SJB8,SJ,B8,8,Validation,B,125,70,1110,3810,10,626,5
SJB9,SJ,B9,9,Validation,B,125,70,936,3200,11,541,5
SJB10,SJ,B10,10,Cross-validation,B,125,70,1094,3739,12,625,5
SJB1,SJ,B1,1,Training,B,125,100,1100,3779,10,618,5
SJB2,SJ,B2,2,Training,B,125,100,1128,3874,10,644,5
SJB3,SJ,B3,3,Training,B,125,100,1270,4298,11,778,5
SJB4,SJ,B4,4,Training,B,125,100,803,2745,7,461,5
SJB5,SJ,B5,5,Training,B,125,100,1083,3697,18,609,5
SJB6,SJ,B6,6,Training,B,125,100,1144,3940,5,638,5
SJB7,SJ,B7,7,Validation,B,125,100,1200,4071,15,713,5
SJB8,SJ,B8,8,Validation,B,125,100,1105,3795,10,621,5
SJB9,SJ,B9,9,Validation,B,125,100,936,3202,11,539,5
SJB10,SJ,B10,10,Cross-validation,B,125,100,1094,3739,12,625,5
SJB1,SJ,B1,1,Training,B,125,125,1098,3771,10,618,5
SJB2,SJ,B2,2,Training,B,125,125,1128,3888,10,632,5
SJB3,SJ,B3,3,Training,B,125,125,1408,4816,9,819,5
